GENDER,TOBACCO_USAGE,IDI_OCCUPATION_CLASS,IDI_CONTRACT,IDI_BENEFIT_PERIOD,IDI_MARKET,IDI_DIAGNOSIS_GRP,COLA_PERCENT,ELIMINATION_PERIOD,WT
F,N,M,SO,30M,INDV,HIGH,0.02,60,1
F,N,M,SO,30M,INDV,HIGH,0.0,30,1
F,N,M,SO,30M,INDV,HIGH,0.0,60,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,M,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,1,AS,30M,INDV,VERY_LOW,0.03,30,1
F,N,1,AS,30M,INDV,VERY_LOW,0.03,60,1
F,N,1,AS,30M,INDV,VERY_LOW,0.02,30,1
F,N,1,AS,30M,INDV,VERY_LOW,0.02,60,1
F,N,1,AS,30M,INDV,VERY_LOW,0.0,30,1
F,N,1,AS,30M,INDV,VERY_LOW,0.0,60,1
F,N,1,AS,30M,INDV,LOW,0.03,30,1
F,N,1,AS,30M,INDV,LOW,0.03,60,1
F,N,1,AS,30M,INDV,LOW,0.02,30,1
F,N,1,AS,30M,INDV,LOW,0.02,60,1
F,N,1,AS,30M,INDV,LOW,0.0,30,1
F,N,1,AS,30M,INDV,LOW,0.0,60,1
F,N,1,AS,30M,INDV,MID,0.03,30,1
F,N,1,AS,30M,INDV,MID,0.03,60,1
F,N,1,AS,30M,INDV,MID,0.02,30,1
F,N,1,AS,30M,INDV,MID,0.02,60,1
F,N,1,AS,30M,INDV,MID,0.0,30,1
F,N,1,AS,30M,INDV,MID,0.0,60,1
F,N,1,AS,30M,INDV,HIGH,0.03,30,1
F,N,1,AS,30M,INDV,HIGH,0.03,60,1
F,N,1,AS,30M,INDV,HIGH,0.02,30,1
F,N,1,AS,30M,INDV,HIGH,0.02,60,1
F,N,1,AS,30M,INDV,HIGH,0.0,30,1
F,N,1,AS,30M,INDV,HIGH,0.0,60,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.03,30,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.03,60,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.02,30,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.02,60,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.0,30,1
F,N,1,AS,30M,INDV,VERY_HIGH,0.0,60,1
F,N,1,AO,30M,INDV,VERY_LOW,0.03,30,1
F,N,1,AO,30M,INDV,VERY_LOW,0.03,60,1
F,N,1,AO,30M,INDV,VERY_LOW,0.02,30,1
F,N,1,AO,30M,INDV,VERY_LOW,0.02,60,1
F,N,1,AO,30M,INDV,VERY_LOW,0.0,30,1
F,N,1,AO,30M,INDV,VERY_LOW,0.0,60,1
F,N,1,AO,30M,INDV,LOW,0.03,30,1
F,N,1,AO,30M,INDV,LOW,0.03,60,1
F,N,1,AO,30M,INDV,LOW,0.02,30,1
F,N,1,AO,30M,INDV,LOW,0.02,60,1
F,N,1,AO,30M,INDV,LOW,0.0,30,1
F,N,1,AO,30M,INDV,LOW,0.0,60,1
F,N,1,AO,30M,INDV,MID,0.03,30,1
F,N,1,AO,30M,INDV,MID,0.03,60,1
F,N,1,AO,30M,INDV,MID,0.02,30,1
F,N,1,AO,30M,INDV,MID,0.02,60,1
F,N,1,AO,30M,INDV,MID,0.0,30,1
F,N,1,AO,30M,INDV,MID,0.0,60,1
F,N,1,AO,30M,INDV,HIGH,0.03,30,1
F,N,1,AO,30M,INDV,HIGH,0.03,60,1
F,N,1,AO,30M,INDV,HIGH,0.02,30,1
F,N,1,AO,30M,INDV,HIGH,0.02,60,1
F,N,1,AO,30M,INDV,HIGH,0.0,30,1
F,N,1,AO,30M,INDV,HIGH,0.0,60,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,1,AO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,1,SO,30M,INDV,VERY_LOW,0.03,30,1
F,N,1,SO,30M,INDV,VERY_LOW,0.03,60,1
F,N,1,SO,30M,INDV,VERY_LOW,0.02,30,1
F,N,1,SO,30M,INDV,VERY_LOW,0.02,60,1
F,N,1,SO,30M,INDV,VERY_LOW,0.0,30,1
F,N,1,SO,30M,INDV,VERY_LOW,0.0,60,1
F,N,1,SO,30M,INDV,LOW,0.03,30,1
F,N,1,SO,30M,INDV,LOW,0.03,60,1
F,N,1,SO,30M,INDV,LOW,0.02,30,1
F,N,1,SO,30M,INDV,LOW,0.02,60,1
F,N,1,SO,30M,INDV,LOW,0.0,30,1
F,N,1,SO,30M,INDV,LOW,0.0,60,1
F,N,1,SO,30M,INDV,MID,0.03,30,1
F,N,1,SO,30M,INDV,MID,0.03,60,1
F,N,1,SO,30M,INDV,MID,0.02,30,1
F,N,1,SO,30M,INDV,MID,0.02,60,1
F,N,1,SO,30M,INDV,MID,0.0,30,1
F,N,1,SO,30M,INDV,MID,0.0,60,1
F,N,1,SO,30M,INDV,HIGH,0.03,30,1
F,N,1,SO,30M,INDV,HIGH,0.03,60,1
F,N,1,SO,30M,INDV,HIGH,0.02,30,1
F,N,1,SO,30M,INDV,HIGH,0.02,60,1
F,N,1,SO,30M,INDV,HIGH,0.0,30,1
F,N,1,SO,30M,INDV,HIGH,0.0,60,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,1,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,2,AS,30M,INDV,VERY_LOW,0.03,30,1
F,N,2,AS,30M,INDV,VERY_LOW,0.03,60,1
F,N,2,AS,30M,INDV,VERY_LOW,0.02,30,1
F,N,2,AS,30M,INDV,VERY_LOW,0.02,60,1
F,N,2,AS,30M,INDV,VERY_LOW,0.0,30,1
F,N,2,AS,30M,INDV,VERY_LOW,0.0,60,1
F,N,2,AS,30M,INDV,LOW,0.03,30,1
F,N,2,AS,30M,INDV,LOW,0.03,60,1
F,N,2,AS,30M,INDV,LOW,0.02,30,1
F,N,2,AS,30M,INDV,LOW,0.02,60,1
F,N,2,AS,30M,INDV,LOW,0.0,30,1
F,N,2,AS,30M,INDV,LOW,0.0,60,1
F,N,2,AS,30M,INDV,MID,0.03,30,1
F,N,2,AS,30M,INDV,MID,0.03,60,1
F,N,2,AS,30M,INDV,MID,0.02,30,1
F,N,2,AS,30M,INDV,MID,0.02,60,1
F,N,2,AS,30M,INDV,MID,0.0,30,1
F,N,2,AS,30M,INDV,MID,0.0,60,1
F,N,2,AS,30M,INDV,HIGH,0.03,30,1
F,N,2,AS,30M,INDV,HIGH,0.03,60,1
F,N,2,AS,30M,INDV,HIGH,0.02,30,1
F,N,2,AS,30M,INDV,HIGH,0.02,60,1
F,N,2,AS,30M,INDV,HIGH,0.0,30,1
F,N,2,AS,30M,INDV,HIGH,0.0,60,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.03,30,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.03,60,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.02,30,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.02,60,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.0,30,1
F,N,2,AS,30M,INDV,VERY_HIGH,0.0,60,1
F,N,2,AO,30M,INDV,VERY_LOW,0.03,30,1
F,N,2,AO,30M,INDV,VERY_LOW,0.03,60,1
F,N,2,AO,30M,INDV,VERY_LOW,0.02,30,1
F,N,2,AO,30M,INDV,VERY_LOW,0.02,60,1
F,N,2,AO,30M,INDV,VERY_LOW,0.0,30,1
F,N,2,AO,30M,INDV,VERY_LOW,0.0,60,1
F,N,2,AO,30M,INDV,LOW,0.03,30,1
F,N,2,AO,30M,INDV,LOW,0.03,60,1
F,N,2,AO,30M,INDV,LOW,0.02,30,1
F,N,2,AO,30M,INDV,LOW,0.02,60,1
F,N,2,AO,30M,INDV,LOW,0.0,30,1
F,N,2,AO,30M,INDV,LOW,0.0,60,1
F,N,2,AO,30M,INDV,MID,0.03,30,1
F,N,2,AO,30M,INDV,MID,0.03,60,1
F,N,2,AO,30M,INDV,MID,0.02,30,1
F,N,2,AO,30M,INDV,MID,0.02,60,1
F,N,2,AO,30M,INDV,MID,0.0,30,1
F,N,2,AO,30M,INDV,MID,0.0,60,1
F,N,2,AO,30M,INDV,HIGH,0.03,30,1
F,N,2,AO,30M,INDV,HIGH,0.03,60,1
F,N,2,AO,30M,INDV,HIGH,0.02,30,1
F,N,2,AO,30M,INDV,HIGH,0.02,60,1
F,N,2,AO,30M,INDV,HIGH,0.0,30,1
F,N,2,AO,30M,INDV,HIGH,0.0,60,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,2,AO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,2,SO,30M,INDV,VERY_LOW,0.03,30,1
F,N,2,SO,30M,INDV,VERY_LOW,0.03,60,1
F,N,2,SO,30M,INDV,VERY_LOW,0.02,30,1
F,N,2,SO,30M,INDV,VERY_LOW,0.02,60,1
F,N,2,SO,30M,INDV,VERY_LOW,0.0,30,1
F,N,2,SO,30M,INDV,VERY_LOW,0.0,60,1
F,N,2,SO,30M,INDV,LOW,0.03,30,1
F,N,2,SO,30M,INDV,LOW,0.03,60,1
F,N,2,SO,30M,INDV,LOW,0.02,30,1
F,N,2,SO,30M,INDV,LOW,0.02,60,1
F,N,2,SO,30M,INDV,LOW,0.0,30,1
F,N,2,SO,30M,INDV,LOW,0.0,60,1
F,N,2,SO,30M,INDV,MID,0.03,30,1
F,N,2,SO,30M,INDV,MID,0.03,60,1
F,N,2,SO,30M,INDV,MID,0.02,30,1
F,N,2,SO,30M,INDV,MID,0.02,60,1
F,N,2,SO,30M,INDV,MID,0.0,30,1
F,N,2,SO,30M,INDV,MID,0.0,60,1
F,N,2,SO,30M,INDV,HIGH,0.03,30,1
F,N,2,SO,30M,INDV,HIGH,0.03,60,1
F,N,2,SO,30M,INDV,HIGH,0.02,30,1
F,N,2,SO,30M,INDV,HIGH,0.02,60,1
F,N,2,SO,30M,INDV,HIGH,0.0,30,1
F,N,2,SO,30M,INDV,HIGH,0.0,60,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,2,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,3,AS,30M,INDV,VERY_LOW,0.03,30,1
F,N,3,AS,30M,INDV,VERY_LOW,0.03,60,1
F,N,3,AS,30M,INDV,VERY_LOW,0.02,30,1
F,N,3,AS,30M,INDV,VERY_LOW,0.02,60,1
F,N,3,AS,30M,INDV,VERY_LOW,0.0,30,1
F,N,3,AS,30M,INDV,VERY_LOW,0.0,60,1
F,N,3,AS,30M,INDV,LOW,0.03,30,1
F,N,3,AS,30M,INDV,LOW,0.03,60,1
F,N,3,AS,30M,INDV,LOW,0.02,30,1
F,N,3,AS,30M,INDV,LOW,0.02,60,1
F,N,3,AS,30M,INDV,LOW,0.0,30,1
F,N,3,AS,30M,INDV,LOW,0.0,60,1
F,N,3,AS,30M,INDV,MID,0.03,30,1
F,N,3,AS,30M,INDV,MID,0.03,60,1
F,N,3,AS,30M,INDV,MID,0.02,30,1
F,N,3,AS,30M,INDV,MID,0.02,60,1
F,N,3,AS,30M,INDV,MID,0.0,30,1
F,N,3,AS,30M,INDV,MID,0.0,60,1
F,N,3,AS,30M,INDV,HIGH,0.03,30,1
F,N,3,AS,30M,INDV,HIGH,0.03,60,1
F,N,3,AS,30M,INDV,HIGH,0.02,30,1
F,N,3,AS,30M,INDV,HIGH,0.02,60,1
F,N,3,AS,30M,INDV,HIGH,0.0,30,1
F,N,3,AS,30M,INDV,HIGH,0.0,60,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.03,30,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.03,60,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.02,30,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.02,60,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.0,30,1
F,N,3,AS,30M,INDV,VERY_HIGH,0.0,60,1
F,N,3,AO,30M,INDV,VERY_LOW,0.03,30,1
F,N,3,AO,30M,INDV,VERY_LOW,0.03,60,1
F,N,3,AO,30M,INDV,VERY_LOW,0.02,30,1
F,N,3,AO,30M,INDV,VERY_LOW,0.02,60,1
F,N,3,AO,30M,INDV,VERY_LOW,0.0,30,1
F,N,3,AO,30M,INDV,VERY_LOW,0.0,60,1
F,N,3,AO,30M,INDV,LOW,0.03,30,1
F,N,3,AO,30M,INDV,LOW,0.03,60,1
F,N,3,AO,30M,INDV,LOW,0.02,30,1
F,N,3,AO,30M,INDV,LOW,0.02,60,1
F,N,3,AO,30M,INDV,LOW,0.0,30,1
F,N,3,AO,30M,INDV,LOW,0.0,60,1
F,N,3,AO,30M,INDV,MID,0.03,30,1
F,N,3,AO,30M,INDV,MID,0.03,60,1
F,N,3,AO,30M,INDV,MID,0.02,30,1
F,N,3,AO,30M,INDV,MID,0.02,60,1
F,N,3,AO,30M,INDV,MID,0.0,30,1
F,N,3,AO,30M,INDV,MID,0.0,60,1
F,N,3,AO,30M,INDV,HIGH,0.03,30,1
F,N,3,AO,30M,INDV,HIGH,0.03,60,1
F,N,3,AO,30M,INDV,HIGH,0.02,30,1
F,N,3,AO,30M,INDV,HIGH,0.02,60,1
F,N,3,AO,30M,INDV,HIGH,0.0,30,1
F,N,3,AO,30M,INDV,HIGH,0.0,60,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,3,AO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,3,SO,30M,INDV,VERY_LOW,0.03,30,1
F,N,3,SO,30M,INDV,VERY_LOW,0.03,60,1
F,N,3,SO,30M,INDV,VERY_LOW,0.02,30,1
F,N,3,SO,30M,INDV,VERY_LOW,0.02,60,1
F,N,3,SO,30M,INDV,VERY_LOW,0.0,30,1
F,N,3,SO,30M,INDV,VERY_LOW,0.0,60,1
F,N,3,SO,30M,INDV,LOW,0.03,30,1
F,N,3,SO,30M,INDV,LOW,0.03,60,1
F,N,3,SO,30M,INDV,LOW,0.02,30,1
F,N,3,SO,30M,INDV,LOW,0.02,60,1
F,N,3,SO,30M,INDV,LOW,0.0,30,1
F,N,3,SO,30M,INDV,LOW,0.0,60,1
F,N,3,SO,30M,INDV,MID,0.03,30,1
F,N,3,SO,30M,INDV,MID,0.03,60,1
F,N,3,SO,30M,INDV,MID,0.02,30,1
F,N,3,SO,30M,INDV,MID,0.02,60,1
F,N,3,SO,30M,INDV,MID,0.0,30,1
F,N,3,SO,30M,INDV,MID,0.0,60,1
F,N,3,SO,30M,INDV,HIGH,0.03,30,1
F,N,3,SO,30M,INDV,HIGH,0.03,60,1
F,N,3,SO,30M,INDV,HIGH,0.02,30,1
F,N,3,SO,30M,INDV,HIGH,0.02,60,1
F,N,3,SO,30M,INDV,HIGH,0.0,30,1
F,N,3,SO,30M,INDV,HIGH,0.0,60,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,3,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,4,AS,30M,INDV,VERY_LOW,0.03,30,1
F,N,4,AS,30M,INDV,VERY_LOW,0.03,60,1
F,N,4,AS,30M,INDV,VERY_LOW,0.02,30,1
F,N,4,AS,30M,INDV,VERY_LOW,0.02,60,1
F,N,4,AS,30M,INDV,VERY_LOW,0.0,30,1
F,N,4,AS,30M,INDV,VERY_LOW,0.0,60,1
F,N,4,AS,30M,INDV,LOW,0.03,30,1
F,N,4,AS,30M,INDV,LOW,0.03,60,1
F,N,4,AS,30M,INDV,LOW,0.02,30,1
F,N,4,AS,30M,INDV,LOW,0.02,60,1
F,N,4,AS,30M,INDV,LOW,0.0,30,1
F,N,4,AS,30M,INDV,LOW,0.0,60,1
F,N,4,AS,30M,INDV,MID,0.03,30,1
F,N,4,AS,30M,INDV,MID,0.03,60,1
F,N,4,AS,30M,INDV,MID,0.02,30,1
F,N,4,AS,30M,INDV,MID,0.02,60,1
F,N,4,AS,30M,INDV,MID,0.0,30,1
F,N,4,AS,30M,INDV,MID,0.0,60,1
F,N,4,AS,30M,INDV,HIGH,0.03,30,1
F,N,4,AS,30M,INDV,HIGH,0.03,60,1
F,N,4,AS,30M,INDV,HIGH,0.02,30,1
F,N,4,AS,30M,INDV,HIGH,0.02,60,1
F,N,4,AS,30M,INDV,HIGH,0.0,30,1
F,N,4,AS,30M,INDV,HIGH,0.0,60,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.03,30,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.03,60,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.02,30,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.02,60,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.0,30,1
F,N,4,AS,30M,INDV,VERY_HIGH,0.0,60,1
F,N,4,AO,30M,INDV,VERY_LOW,0.03,30,1
F,N,4,AO,30M,INDV,VERY_LOW,0.03,60,1
F,N,4,AO,30M,INDV,VERY_LOW,0.02,30,1
F,N,4,AO,30M,INDV,VERY_LOW,0.02,60,1
F,N,4,AO,30M,INDV,VERY_LOW,0.0,30,1
F,N,4,AO,30M,INDV,VERY_LOW,0.0,60,1
F,N,4,AO,30M,INDV,LOW,0.03,30,1
F,N,4,AO,30M,INDV,LOW,0.03,60,1
F,N,4,AO,30M,INDV,LOW,0.02,30,1
F,N,4,AO,30M,INDV,LOW,0.02,60,1
F,N,4,AO,30M,INDV,LOW,0.0,30,1
F,N,4,AO,30M,INDV,LOW,0.0,60,1
F,N,4,AO,30M,INDV,MID,0.03,30,1
F,N,4,AO,30M,INDV,MID,0.03,60,1
F,N,4,AO,30M,INDV,MID,0.02,30,1
F,N,4,AO,30M,INDV,MID,0.02,60,1
F,N,4,AO,30M,INDV,MID,0.0,30,1
F,N,4,AO,30M,INDV,MID,0.0,60,1
F,N,4,AO,30M,INDV,HIGH,0.03,30,1
F,N,4,AO,30M,INDV,HIGH,0.03,60,1
F,N,4,AO,30M,INDV,HIGH,0.02,30,1
F,N,4,AO,30M,INDV,HIGH,0.02,60,1
F,N,4,AO,30M,INDV,HIGH,0.0,30,1
F,N,4,AO,30M,INDV,HIGH,0.0,60,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,4,AO,30M,INDV,VERY_HIGH,0.0,60,1
F,N,4,SO,30M,INDV,VERY_LOW,0.03,30,1
F,N,4,SO,30M,INDV,VERY_LOW,0.03,60,1
F,N,4,SO,30M,INDV,VERY_LOW,0.02,30,1
F,N,4,SO,30M,INDV,VERY_LOW,0.02,60,1
F,N,4,SO,30M,INDV,VERY_LOW,0.0,30,1
F,N,4,SO,30M,INDV,VERY_LOW,0.0,60,1
F,N,4,SO,30M,INDV,LOW,0.03,30,1
F,N,4,SO,30M,INDV,LOW,0.03,60,1
F,N,4,SO,30M,INDV,LOW,0.02,30,1
F,N,4,SO,30M,INDV,LOW,0.02,60,1
F,N,4,SO,30M,INDV,LOW,0.0,30,1
F,N,4,SO,30M,INDV,LOW,0.0,60,1
F,N,4,SO,30M,INDV,MID,0.03,30,1
F,N,4,SO,30M,INDV,MID,0.03,60,1
F,N,4,SO,30M,INDV,MID,0.02,30,1
F,N,4,SO,30M,INDV,MID,0.02,60,1
F,N,4,SO,30M,INDV,MID,0.0,30,1
F,N,4,SO,30M,INDV,MID,0.0,60,1
F,N,4,SO,30M,INDV,HIGH,0.03,30,1
F,N,4,SO,30M,INDV,HIGH,0.03,60,1
F,N,4,SO,30M,INDV,HIGH,0.02,30,1
F,N,4,SO,30M,INDV,HIGH,0.02,60,1
F,N,4,SO,30M,INDV,HIGH,0.0,30,1
F,N,4,SO,30M,INDV,HIGH,0.0,60,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,N,4,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.03,30,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.03,60,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.02,30,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.02,60,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.0,30,1
F,Y,M,AS,30M,INDV,VERY_LOW,0.0,60,1
F,Y,M,AS,30M,INDV,LOW,0.03,30,1
F,Y,M,AS,30M,INDV,LOW,0.03,60,1
F,Y,M,AS,30M,INDV,LOW,0.02,30,1
F,Y,M,AS,30M,INDV,LOW,0.02,60,1
F,Y,M,AS,30M,INDV,LOW,0.0,30,1
F,Y,M,AS,30M,INDV,LOW,0.0,60,1
F,Y,M,AS,30M,INDV,MID,0.03,30,1
F,Y,M,AS,30M,INDV,MID,0.03,60,1
F,Y,M,AS,30M,INDV,MID,0.02,30,1
F,Y,M,AS,30M,INDV,MID,0.02,60,1
F,Y,M,AS,30M,INDV,MID,0.0,30,1
F,Y,M,AS,30M,INDV,MID,0.0,60,1
F,Y,M,AS,30M,INDV,HIGH,0.03,30,1
F,Y,M,AS,30M,INDV,HIGH,0.03,60,1
F,Y,M,AS,30M,INDV,HIGH,0.02,30,1
F,Y,M,AS,30M,INDV,HIGH,0.02,60,1
F,Y,M,AS,30M,INDV,HIGH,0.0,30,1
F,Y,M,AS,30M,INDV,HIGH,0.0,60,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.03,30,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.03,60,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.02,30,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.02,60,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.0,30,1
F,Y,M,AS,30M,INDV,VERY_HIGH,0.0,60,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.03,30,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.03,60,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.02,30,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.02,60,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.0,30,1
F,Y,M,AO,30M,INDV,VERY_LOW,0.0,60,1
F,Y,M,AO,30M,INDV,LOW,0.03,30,1
F,Y,M,AO,30M,INDV,LOW,0.03,60,1
F,Y,M,AO,30M,INDV,LOW,0.02,30,1
F,Y,M,AO,30M,INDV,LOW,0.02,60,1
F,Y,M,AO,30M,INDV,LOW,0.0,30,1
F,Y,M,AO,30M,INDV,LOW,0.0,60,1
F,Y,M,AO,30M,INDV,MID,0.03,30,1
F,Y,M,AO,30M,INDV,MID,0.03,60,1
F,Y,M,AO,30M,INDV,MID,0.02,30,1
F,Y,M,AO,30M,INDV,MID,0.02,60,1
F,Y,M,AO,30M,INDV,MID,0.0,30,1
F,Y,M,AO,30M,INDV,MID,0.0,60,1
F,Y,M,AO,30M,INDV,HIGH,0.03,30,1
F,Y,M,AO,30M,INDV,HIGH,0.03,60,1
F,Y,M,AO,30M,INDV,HIGH,0.02,30,1
F,Y,M,AO,30M,INDV,HIGH,0.02,60,1
F,Y,M,AO,30M,INDV,HIGH,0.0,30,1
F,Y,M,AO,30M,INDV,HIGH,0.0,60,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.03,30,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.03,60,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.02,30,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.02,60,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.0,30,1
F,Y,M,AO,30M,INDV,VERY_HIGH,0.0,60,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.03,30,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.03,60,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.02,30,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.02,60,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.0,30,1
F,Y,M,SO,30M,INDV,VERY_LOW,0.0,60,1
F,Y,M,SO,30M,INDV,LOW,0.03,30,1
F,Y,M,SO,30M,INDV,LOW,0.03,60,1
F,Y,M,SO,30M,INDV,LOW,0.02,30,1
F,Y,M,SO,30M,INDV,LOW,0.02,60,1
F,Y,M,SO,30M,INDV,LOW,0.0,30,1
F,Y,M,SO,30M,INDV,LOW,0.0,60,1
F,Y,M,SO,30M,INDV,MID,0.03,30,1
F,Y,M,SO,30M,INDV,MID,0.03,60,1
F,Y,M,SO,30M,INDV,MID,0.02,30,1
F,Y,M,SO,30M,INDV,MID,0.02,60,1
F,Y,M,SO,30M,INDV,MID,0.0,30,1
F,Y,M,SO,30M,INDV,MID,0.0,60,1
F,Y,M,SO,30M,INDV,HIGH,0.03,30,1
F,Y,M,SO,30M,INDV,HIGH,0.03,60,1
F,Y,M,SO,30M,INDV,HIGH,0.02,30,1
F,Y,M,SO,30M,INDV,HIGH,0.02,60,1
F,Y,M,SO,30M,INDV,HIGH,0.0,30,1
F,Y,M,SO,30M,INDV,HIGH,0.0,60,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.03,30,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.03,60,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.02,30,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.02,60,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.0,30,1
F,Y,M,SO,30M,INDV,VERY_HIGH,0.0,60,1
F,Y,1,AS,30M,INDV,VERY_LOW,0.03,30,1
F,Y,1,AS,30M,INDV,VERY_LOW,0.03,60,1
F,Y,1,AS,30M,INDV,VERY_LOW,0.02,30,1
